source_path,duplicate_group_id,sha256,size,canonical_candidate,safe_to_archive,safe_to_delete,reason
submit_png_graypulse_verified/Rest/data/ResNet50_CIFAR10_greypulse/campaign_cv_resnet_graypulse_c24.csv,DUP_GROUP_068,625e32993e63033fa37cdce9df62135837a8b5802dcfd1c048086c0162f16a4a,2793955,data/results/ResNet50_CIFAR10_greypulse/campaign_cv_resnet_graypulse_c24.csv,True,True,Byte-for-byte duplicate copy of data/results/ResNet50_CIFAR10_greypulse/campaign_cv_resnet_graypulse_c24.csv
submit_png_graypulse_verified/Rest/data/ResNet50_CIFAR10_greypulse/campaign_cv_resnet_graypulse_c32.csv,DUP_GROUP_069,1abb1f3b2b8852ca1538b95bcfe261ccf239eca64b31d0acb0dbeb34609fa6f8,3186738,data/results/ResNet50_CIFAR10_greypulse/campaign_cv_resnet_graypulse_c32.csv,True,True,Byte-for-byte duplicate copy of data/results/ResNet50_CIFAR10_greypulse/campaign_cv_resnet_graypulse_c32.csv
submit_png_graypulse_verified/Rest/data/ResNet50_CIFAR10_greypulse/campaign_cv_resnet_graypulse_c48.csv,DUP_GROUP_070,8c3c227e1a3c05bd7fd46c2980063cb937a9b77a294e91e405e8b62110ab3406,3625498,data/results/ResNet50_CIFAR10_greypulse/campaign_cv_resnet_graypulse_c48.csv,True,True,Byte-for-byte duplicate copy of data/results/ResNet50_CIFAR10_greypulse/campaign_cv_resnet_graypulse_c48.csv
submit_png_graypulse_verified/Rest/data/ResNet50_CIFAR10_greypulse/campaign_cv_resnet_graypulse_c64.csv,DUP_GROUP_071,8de47e0bc90d2c44ba3a50fbff05778e747a6c4b856ade10cc74eaa046e87efb,3809778,data/results/ResNet50_CIFAR10_greypulse/campaign_cv_resnet_graypulse_c64.csv,True,True,Byte-for-byte duplicate copy of data/results/ResNet50_CIFAR10_greypulse/campaign_cv_resnet_graypulse_c64.csv
submit_png_graypulse_verified/Rest/data/ResNet50_CIFAR10_greypulse/summary_resnet_graypulse.csv,DUP_GROUP_072,b92f2a6285d011d1525582cd31c01f961fb6d08473c1c5766f77b9124dc97b61,516,data/results/ResNet50_CIFAR10_greypulse/summary_resnet_graypulse.csv,True,True,Byte-for-byte duplicate copy of data/results/ResNet50_CIFAR10_greypulse/summary_resnet_graypulse.csv
submit_png_graypulse_verified/Rest/data/ResNet50_CIFAR10_p2c_pewma/benchmark_resnet_p2c.json,DUP_GROUP_073,7485fa7738e40b1abc9a7a38f5df2c95571e0232b3760f9345ee290dd2f4fd6d,147,data/results/ResNet50_CIFAR10_p2c_pewma/benchmark_resnet_p2c.json,True,True,Byte-for-byte duplicate copy of data/results/ResNet50_CIFAR10_p2c_pewma/benchmark_resnet_p2c.json
submit_png_graypulse_verified/Rest/data/ResNet50_CIFAR10_p2c_pewma/campaign_cv_resnet_p2c_c16.csv,DUP_GROUP_074,bb2f0df98486d96f2f5711518a9b1fc1bd145fb3d037d829052bbf675dbc108c,1843707,data/results/ResNet50_CIFAR10_p2c_pewma/campaign_cv_resnet_p2c_c16.csv,True,True,Byte-for-byte duplicate copy of data/results/ResNet50_CIFAR10_p2c_pewma/campaign_cv_resnet_p2c_c16.csv
submit_png_graypulse_verified/Rest/data/ResNet50_CIFAR10_p2c_pewma/campaign_cv_resnet_p2c_c24.csv,DUP_GROUP_075,ad1043fcac7968631dd3995e946f72110cd2ba26aac12871756a5fb22c5d5f77,2133763,data/results/ResNet50_CIFAR10_p2c_pewma/campaign_cv_resnet_p2c_c24.csv,True,True,Byte-for-byte duplicate copy of data/results/ResNet50_CIFAR10_p2c_pewma/campaign_cv_resnet_p2c_c24.csv
submit_png_graypulse_verified/Rest/data/ResNet50_CIFAR10_p2c_pewma/campaign_cv_resnet_p2c_c32.csv,DUP_GROUP_076,ae4c1ef9554883425c78cc47f5298b0748417c4696d91b95c4c553f15ebdb53e,2149564,data/results/ResNet50_CIFAR10_p2c_pewma/campaign_cv_resnet_p2c_c32.csv,True,True,Byte-for-byte duplicate copy of data/results/ResNet50_CIFAR10_p2c_pewma/campaign_cv_resnet_p2c_c32.csv
submit_png_graypulse_verified/Rest/data/ResNet50_CIFAR10_p2c_pewma/campaign_cv_resnet_p2c_c48.csv,DUP_GROUP_077,1b4ef98eb3426b48b8cfc491d9c2b84b2ed8dfa88939030baac84b8a92aab295,1971018,data/results/ResNet50_CIFAR10_p2c_pewma/campaign_cv_resnet_p2c_c48.csv,True,True,Byte-for-byte duplicate copy of data/results/ResNet50_CIFAR10_p2c_pewma/campaign_cv_resnet_p2c_c48.csv
submit_png_graypulse_verified/Rest/data/ResNet50_CIFAR10_p2c_pewma/campaign_cv_resnet_p2c_c64.csv,DUP_GROUP_078,a4e22f1d1909581a529fa644d689cf2987325ef845bcb0b650fa86bdb3627a8d,1777666,data/results/ResNet50_CIFAR10_p2c_pewma/campaign_cv_resnet_p2c_c64.csv,True,True,Byte-for-byte duplicate copy of data/results/ResNet50_CIFAR10_p2c_pewma/campaign_cv_resnet_p2c_c64.csv
submit_png_graypulse_verified/Rest/data/ResNet50_CIFAR10_p2c_pewma/PRODUCTION_DATA_NOTICE.txt,DUP_GROUP_079,5d5ead1d682bb0043bf586e37c59f2a28ae13fee2bf5e8b66ca6bcb573e2854f,504,data/results/ResNet50_CIFAR10_p2c_pewma/PRODUCTION_DATA_NOTICE.txt,True,True,Byte-for-byte duplicate copy of data/results/ResNet50_CIFAR10_p2c_pewma/PRODUCTION_DATA_NOTICE.txt
submit_png_graypulse_verified/Rest/data/ResNet50_CIFAR10_p2c_pewma/summary_resnet_p2c.csv,DUP_GROUP_080,210c4666f377ad8d09611826c3ea38caa4d34df4a82a19f18d09edf8883f8174,420,data/results/ResNet50_CIFAR10_p2c_pewma/summary_resnet_p2c.csv,True,True,Byte-for-byte duplicate copy of data/results/ResNet50_CIFAR10_p2c_pewma/summary_resnet_p2c.csv
submit_png_graypulse_verified/Rest/data/ResNet50_CIFAR10_round_robin/benchmark_resnet_rr.json,DUP_GROUP_081,4fb2032e69fd6d1115cadf4db2dc1d742897e099d6ff8ff335fea918d18ffb08,61565,data/results/ResNet50_CIFAR10_round_robin/benchmark_resnet_rr.json,True,True,Byte-for-byte duplicate copy of data/results/ResNet50_CIFAR10_round_robin/benchmark_resnet_rr.json
submit_png_graypulse_verified/Rest/data/ResNet50_CIFAR10_round_robin/campaign_cv_resnet_rr_c16.csv,DUP_GROUP_082,973b3b8ae94c418ee3ffc8c1711e52d1d7f7e1f9c8adc4235f0cc3389d646654,295163,data/results/ResNet50_CIFAR10_round_robin/campaign_cv_resnet_rr_c16.csv,True,True,Byte-for-byte duplicate copy of data/results/ResNet50_CIFAR10_round_robin/campaign_cv_resnet_rr_c16.csv
submit_png_graypulse_verified/Rest/data/ResNet50_CIFAR10_round_robin/campaign_cv_resnet_rr_c24.csv,DUP_GROUP_083,864ed291b394d1299d6c7f753243455130325faecab237ce42be4b460adaa888,381359,data/results/ResNet50_CIFAR10_round_robin/campaign_cv_resnet_rr_c24.csv,True,True,Byte-for-byte duplicate copy of data/results/ResNet50_CIFAR10_round_robin/campaign_cv_resnet_rr_c24.csv
submit_png_graypulse_verified/Rest/data/ResNet50_CIFAR10_round_robin/campaign_cv_resnet_rr_c32.csv,DUP_GROUP_084,0e5208102b3c19b1b2856d1ac1f052d3957b82a8a57b9529034df1d10be8b03f,403493,data/results/ResNet50_CIFAR10_round_robin/campaign_cv_resnet_rr_c32.csv,True,True,Byte-for-byte duplicate copy of data/results/ResNet50_CIFAR10_round_robin/campaign_cv_resnet_rr_c32.csv
submit_png_graypulse_verified/Rest/data/ResNet50_CIFAR10_round_robin/campaign_cv_resnet_rr_c48.csv,DUP_GROUP_085,0c95af48d32131db887ecbcbd4e82c770cb053b9a64c61c9f4b48bb70056084a,338842,data/results/ResNet50_CIFAR10_round_robin/campaign_cv_resnet_rr_c48.csv,True,True,Byte-for-byte duplicate copy of data/results/ResNet50_CIFAR10_round_robin/campaign_cv_resnet_rr_c48.csv
submit_png_graypulse_verified/Rest/data/ResNet50_CIFAR10_round_robin/campaign_cv_resnet_rr_c64.csv,DUP_GROUP_086,5a58f9a9156aba2b1eccc2f788c88566cf5ad3b720712ffdbf912ce3f094d148,272632,data/results/ResNet50_CIFAR10_round_robin/campaign_cv_resnet_rr_c64.csv,True,True,Byte-for-byte duplicate copy of data/results/ResNet50_CIFAR10_round_robin/campaign_cv_resnet_rr_c64.csv
submit_png_graypulse_verified/Rest/data/ResNet50_CIFAR10_round_robin/README_PRODUCTION_DATA.txt,DUP_GROUP_087,aeee71d380381a109982c6ebb76b32d14630613c5f0ce21db8f2d85cd5ccfb7c,922,data/results/ResNet50_CIFAR10_round_robin/README_PRODUCTION_DATA.txt,True,True,Byte-for-byte duplicate copy of data/results/ResNet50_CIFAR10_round_robin/README_PRODUCTION_DATA.txt
submit_png_graypulse_verified/Rest/data/ResNet50_CIFAR10_round_robin/summary_resnet_rr.csv,DUP_GROUP_088,17845bc06f1cb388aacf53a9dd5818f6189328816908c1dda4c3445686b12113,2429,data/results/ResNet50_CIFAR10_round_robin/summary_resnet_rr.csv,True,True,Byte-for-byte duplicate copy of data/results/ResNet50_CIFAR10_round_robin/summary_resnet_rr.csv
submit_png_graypulse_verified/Rest/data/ResNet50_CIFAR10_tri_cb/benchmark_resnet_tricb.json,DUP_GROUP_089,8f95903bbe7242e46b9bd42f7b03290f204a07a772b8dfa6218eaa01c98d4020,6107,data/results/ResNet50_CIFAR10_tri_cb/benchmark_resnet_tricb.json,True,True,Byte-for-byte duplicate copy of data/results/ResNet50_CIFAR10_tri_cb/benchmark_resnet_tricb.json
submit_png_graypulse_verified/Rest/data/ResNet50_CIFAR10_tri_cb/campaign_cv_resnet_tricb_c16.csv,DUP_GROUP_090,594e7abf5235695562f341246ea1db100d8d657493bdbdd55266d538e6415215,3484989,data/results/ResNet50_CIFAR10_tri_cb/campaign_cv_resnet_tricb_c16.csv,True,True,Byte-for-byte duplicate copy of data/results/ResNet50_CIFAR10_tri_cb/campaign_cv_resnet_tricb_c16.csv
submit_png_graypulse_verified/Rest/data/ResNet50_CIFAR10_tri_cb/campaign_cv_resnet_tricb_c24.csv,DUP_GROUP_091,197550bcd3bf5ec4cf707ccf5a3b7b6ccc21d65e18cbb22aff837df24c2f1221,3904050,data/results/ResNet50_CIFAR10_tri_cb/campaign_cv_resnet_tricb_c24.csv,True,True,Byte-for-byte duplicate copy of data/results/ResNet50_CIFAR10_tri_cb/campaign_cv_resnet_tricb_c24.csv
submit_png_graypulse_verified/Rest/data/ResNet50_CIFAR10_tri_cb/campaign_cv_resnet_tricb_c32.csv,DUP_GROUP_092,0ba3fe87d44eb36c71ceff32d111288d711c3e75e103aff255208975fbe465ba,3521409,data/results/ResNet50_CIFAR10_tri_cb/campaign_cv_resnet_tricb_c32.csv,True,True,Byte-for-byte duplicate copy of data/results/ResNet50_CIFAR10_tri_cb/campaign_cv_resnet_tricb_c32.csv
submit_png_graypulse_verified/Rest/data/ResNet50_CIFAR10_tri_cb/campaign_cv_resnet_tricb_c48.csv,DUP_GROUP_093,d88c0ebc2e6dddcd1fe644e07f11b05d6c4e0419fe49a652a2accd07ac0e81fd,3265419,data/results/ResNet50_CIFAR10_tri_cb/campaign_cv_resnet_tricb_c48.csv,True,True,Byte-for-byte duplicate copy of data/results/ResNet50_CIFAR10_tri_cb/campaign_cv_resnet_tricb_c48.csv
submit_png_graypulse_verified/Rest/data/ResNet50_CIFAR10_tri_cb/campaign_cv_resnet_tricb_c64.csv,DUP_GROUP_094,0d5181f9bc3d6edb24e2810932227ac2d8bf6a3d6b370ae6a1bf0e5930021471,3291514,data/results/ResNet50_CIFAR10_tri_cb/campaign_cv_resnet_tricb_c64.csv,True,True,Byte-for-byte duplicate copy of data/results/ResNet50_CIFAR10_tri_cb/campaign_cv_resnet_tricb_c64.csv
submit_png_graypulse_verified/Rest/data/ResNet50_CIFAR10_tri_cb/summary_resnet_tricb.csv,DUP_GROUP_095,9ec7f46bf6055bd9e8b2e494104a72ff810d58d488fa521fbc63de4747159605,1215,data/results/ResNet50_CIFAR10_tri_cb/summary_resnet_tricb.csv,True,True,Byte-for-byte duplicate copy of data/results/ResNet50_CIFAR10_tri_cb/summary_resnet_tricb.csv
submit_png_graypulse_verified/Rest/scripts/generate_final.py,UNIQUE,7b5e4885b199eb1cd93efe99a3d54efc8bbdaa8c0e26a3b962ed88ba20e5dc14,22981,submit_png_graypulse_verified/Rest/scripts/generate_final.py,False,False,Unique primary asset
graypulse_final_assets_package/DATA_AND_TEXT_DELIVERABLES.md,UNIQUE,56b9cd83c54089faebe1891fb0ab3cc4340584ce4d9aa3d41def6445baeae8ca,1568,graypulse_final_assets_package/DATA_AND_TEXT_DELIVERABLES.md,False,False,Unique primary asset
graypulse_final_assets_package/FIGURE_DELIVERABLES.md,UNIQUE,cec169f3cd9c81b9c96a60306aa893334c4eeef34ea1d35a90268cc14ca80445,15738,graypulse_final_assets_package/FIGURE_DELIVERABLES.md,False,False,Unique primary asset
graypulse_final_assets_package/missing_artifacts.md,UNIQUE,5154ff7a7e9d4c92941f91f8fed02e348bc5c69f96d19f095e33d58d0cfaa42b,73,graypulse_final_assets_package/missing_artifacts.md,False,False,Unique primary asset
graypulse_final_assets_package/README.md,UNIQUE,3987a20d62ed5dda45114a4e9388fe94a9a21d78f11dd7935e56a0035f92fa67,462,graypulse_final_assets_package/README.md,False,False,Unique primary asset
graypulse_final_assets_package/run_manifest.csv,UNIQUE,3f0ddc4467c7563a4b58b2a7fb9172f5847b7c440adaca2d53ead157585af333,370,graypulse_final_assets_package/run_manifest.csv,False,False,Unique primary asset
graypulse_final_assets_package/figures/fig01_differential_observability.png,DUP_GROUP_096,2a7500353e028acb49c05cdb13fe25f23841a49630d12f8fa4870c4f90752e93,183337,figures/all_figures/fig1_observability.png,True,False,Byte-for-byte duplicate copy of figures/all_figures/fig1_observability.png
graypulse_final_assets_package/figures/fig02_baseline_vs_fault_cdf.png,DUP_GROUP_097,2ee4f6bcc1da9e1fb9cb8cea55edb37fc4f37b3431151c37d5ac483962efc07f,246958,figures/all_figures/latency_cdf_05.png,True,False,Byte-for-byte duplicate copy of figures/all_figures/latency_cdf_05.png
graypulse_final_assets_package/figures/fig03a_resnet_routing_p99.png,DUP_GROUP_098,25d868032595b63365cca4ca602c3641cbfe9f83febe2daa1ee683fbc14815f5,170840,figures/all_figures/compare_resnet50_cifar10_routing_summary.png,True,False,Byte-for-byte duplicate copy of figures/all_figures/compare_resnet50_cifar10_routing_summary.png
graypulse_final_assets_package/figures/fig03b_mobilebert_routing_p99.png,DUP_GROUP_099,89a334752890412852c83c10bb8703d3624d668e3c99b19dd80833384a8fb20e,173251,figures/all_figures/compare_mobilebert_sst2_routing_summary.png,True,False,Byte-for-byte duplicate copy of figures/all_figures/compare_mobilebert_sst2_routing_summary.png
graypulse_final_assets_package/figures/fig04a_resnet_success_rate.png,DUP_GROUP_100,62b8885c31087b271f128004dec19bbb9974aa336bcde71ac266aa585cb8f636,30253,figures/all_figures/compare_resnet50_cifar10_routing_success_rate.png,True,False,Byte-for-byte duplicate copy of figures/all_figures/compare_resnet50_cifar10_routing_success_rate.png
graypulse_final_assets_package/figures/fig04b_mobilebert_success_rate.png,DUP_GROUP_101,87377fc8bd2a5829462c8f798d5a41354698f32b1407f805070c8d4becbdffff,35283,figures/all_figures/compare_mobilebert_sst2_routing_success_rate.png,True,False,Byte-for-byte duplicate copy of figures/all_figures/compare_mobilebert_sst2_routing_success_rate.png
graypulse_final_assets_package/figures/fig05a_resnet_error_rate.png,DUP_GROUP_102,c14d8232e1aeaba41e2f03c828f581da6c40c08533fb0b6f8b9fd42cc54b4c9d,125014,figures/all_figures/compare_resnet50_cifar10_routing_error_rate.png,True,False,Byte-for-byte duplicate copy of figures/all_figures/compare_resnet50_cifar10_routing_error_rate.png
graypulse_final_assets_package/figures/fig05b_mobilebert_error_rate.png,DUP_GROUP_103,9648c5f4a3f99dc2e61c222de046b0c5cb5dac7281ff50e39d8933ff52427680,132061,figures/all_figures/compare_mobilebert_sst2_routing_error_rate.png,True,False,Byte-for-byte duplicate copy of figures/all_figures/compare_mobilebert_sst2_routing_error_rate.png
graypulse_final_assets_package/figures/fig06a_resnet_goodput.png,DUP_GROUP_104,6b14ce80b9623f739ac63bb1bd908046fe7d22575820acb70667c4db9e9750ee,157317,figures/all_figures/compare_resnet_goodput.png,True,False,Byte-for-byte duplicate copy of figures/all_figures/compare_resnet_goodput.png
graypulse_final_assets_package/figures/fig06b_mobilebert_goodput.png,DUP_GROUP_105,519a7013907df9b5d8f03d5ae52c7845cfce8d6849b37643ad86723604b38914,132715,figures/all_figures/compare_mobilebert_goodput.png,True,False,Byte-for-byte duplicate copy of figures/all_figures/compare_mobilebert_goodput.png
graypulse_final_assets_package/figures/fig07a_resnet_timeline_c64.png,DUP_GROUP_106,3c94fa071a6537355d4d6661c89482b709b594b0a3e6b0c3feb423cca0d193b6,85187,figures/all_figures/fig4_2_latency_timeline_c64.png,True,False,Byte-for-byte duplicate copy of figures/all_figures/fig4_2_latency_timeline_c64.png
graypulse_final_assets_package/figures/fig07b_mobilebert_timeline_c128.png,DUP_GROUP_107,ac5902a77ede313662d939ae57b8af49a8a22c6ed9da67f745be5627d79be565,158725,figures/all_figures/fig_mobilebert_timeline_c128.png,True,False,Byte-for-byte duplicate copy of figures/all_figures/fig_mobilebert_timeline_c128.png
graypulse_final_assets_package/figures/fig08a_resnet_fault_phase_cdf_c64.png,DUP_GROUP_108,0d515fc95f44c3680347eaad275eda4c8df1f4cc34af74086f3f952de87a2da5,50961,figures/all_figures/fig4_3_fault_phase_cdf.png,True,False,Byte-for-byte duplicate copy of figures/all_figures/fig4_3_fault_phase_cdf.png
graypulse_final_assets_package/figures/fig08b_mobilebert_fault_phase_cdf_c128.png,DUP_GROUP_109,69fe9001f97ebaf6f956cf79244d8066bd3e629cf6d35764ad22f5642f0c6456,105209,figures/all_figures/fig_mobilebert_fault_phase_cdf.png,True,False,Byte-for-byte duplicate copy of figures/all_figures/fig_mobilebert_fault_phase_cdf.png
graypulse_final_assets_package/figures/fig09a_resnet_faulted_backend_share_c64.png,DUP_GROUP_110,135c075d375459e32b1b67fa5f9e3b1710982211b0860b4c57d8a0e9c045c9d6,765849,figures/all_figures/compare_resnet50_cifar10_backend_distribution.png,True,False,Byte-for-byte duplicate copy of figures/all_figures/compare_resnet50_cifar10_backend_distribution.png
graypulse_final_assets_package/figures/fig09b_mobilebert_faulted_backend_share_c128.png,DUP_GROUP_111,ee9aba2a52b4fcef6607d01d77676398203be14cae31936da62ea8952ba9ff7f,600702,figures/all_figures/compare_mobilebert_sst2_backend_distribution.png,True,False,Byte-for-byte duplicate copy of figures/all_figures/compare_mobilebert_sst2_backend_distribution.png
graypulse_final_assets_package/figures/fig10a_resnet_zscore_trigger_c64.png,DUP_GROUP_112,d06e49fcf3b83400b1f691304cc5517473ecdb56e2626fe8359131ded5c77dd6,428511,figures/all_figures/fig_zscore_trigger_clean.png,True,False,Byte-for-byte duplicate copy of figures/all_figures/fig_zscore_trigger_clean.png
graypulse_final_assets_package/figures/fig10b_mobilebert_zscore_trigger_c128.png,DUP_GROUP_112,d06e49fcf3b83400b1f691304cc5517473ecdb56e2626fe8359131ded5c77dd6,428511,figures/all_figures/fig_zscore_trigger_clean.png,True,False,Byte-for-byte duplicate copy of figures/all_figures/fig_zscore_trigger_clean.png
graypulse_final_assets_package/figures/fig11a_no_fault_p99.png,DUP_GROUP_113,8fca06aa575e9821073963eee13240d9e9778a3a7e8715d61f1371f1719539f4,156618,figures/all_figures/compare_no_fault_latency.png,True,False,Byte-for-byte duplicate copy of figures/all_figures/compare_no_fault_latency.png
graypulse_final_assets_package/figures/fig12a_resnet_gateway_ablation.png,DUP_GROUP_114,a381c80c1a6eb01f0ee6ec5b1879c0f70776ec97d5b9f044d837fea38313bb25,30942,figures/all_figures/compare_resnet50_cifar10_gateway_ablation.png,True,False,Byte-for-byte duplicate copy of figures/all_figures/compare_resnet50_cifar10_gateway_ablation.png
graypulse_final_assets_package/figures/fig12b_mobilebert_gateway_ablation.png,DUP_GROUP_115,bcec1a08cf53d0c5d343e1077d1983a4baaa79d1bb96ec6cca3681750ebc9eff,37214,figures/all_figures/compare_mobilebert_sst2_gateway_ablation.png,True,False,Byte-for-byte duplicate copy of figures/all_figures/compare_mobilebert_sst2_gateway_ablation.png
data/results/measurement_telemetry_v1/eval_v1_resnet50_baseline_rr.csv,DUP_GROUP_001,192ba55d0b09cf3fb9ce99b85d3dbf5204e48636b200fbc619693f80c39bc05c,5149438,data/results/measurement_telemetry_v1/eval_v1_resnet50_baseline_rr.csv,False,False,Canonical empirical asset
data/results/measurement_telemetry_v1/eval_v1_resnet50_baseline_tricb.csv,DUP_GROUP_002,3353d1b71b0d62451df6066e3c442ea6e13e676f4efc675cf4edd33f5200859d,5308578,data/results/measurement_telemetry_v1/eval_v1_resnet50_baseline_tricb.csv,False,False,Canonical empirical asset
data/results/measurement_telemetry_v1/eval_v1_resnet50_ours.csv,DUP_GROUP_003,0e5dfd031ccff53583ca69b5e5e7df7752b95057bcbf71d647555b919207e83b,4796455,data/results/measurement_telemetry_v1/eval_v1_resnet50_ours.csv,False,False,Canonical empirical asset
data/results/MobileBERT_SST2_gateway_ablation/benchmark_mobilebert_gatewaysmart.json,DUP_GROUP_004,09880d2c12d1a5e47d4ab811e9da0509f4f160fe722f33409f9f250d9e210b63,257,data/results/MobileBERT_SST2_gateway_ablation/benchmark_mobilebert_gatewaysmart.json,False,False,Canonical empirical asset
data/results/MobileBERT_SST2_gateway_ablation/benchmark_mobilebert_gatewaystrawman.json,DUP_GROUP_005,8008b0e3f166cd7d71abf687eebcafade25a8c1b28a93eeef6f31d8da9a45711,254,data/results/MobileBERT_SST2_gateway_ablation/benchmark_mobilebert_gatewaystrawman.json,False,False,Canonical empirical asset
data/results/MobileBERT_SST2_gateway_ablation/campaign_nlp_mobilebert_gatewaysmart_c128.csv,DUP_GROUP_006,17d3d633e4aa856618816007015604f90d5367f0d174443d401c0e8a9ef015d4,575685,data/results/MobileBERT_SST2_gateway_ablation/campaign_nlp_mobilebert_gatewaysmart_c128.csv,False,False,Canonical empirical asset
data/results/MobileBERT_SST2_gateway_ablation/campaign_nlp_mobilebert_gatewaysmart_c32.csv,DUP_GROUP_007,43e771fae38e4c82ca858f7069fd5226cbc45f5dfe4d569751bb941364ff2010,684079,data/results/MobileBERT_SST2_gateway_ablation/campaign_nlp_mobilebert_gatewaysmart_c32.csv,False,False,Canonical empirical asset
data/results/MobileBERT_SST2_gateway_ablation/campaign_nlp_mobilebert_gatewaysmart_c48.csv,DUP_GROUP_008,d45294d53a0903198cee9150cbaa45a0225107af2d354b6effaf22f028aac89f,691810,data/results/MobileBERT_SST2_gateway_ablation/campaign_nlp_mobilebert_gatewaysmart_c48.csv,False,False,Canonical empirical asset
data/results/MobileBERT_SST2_gateway_ablation/campaign_nlp_mobilebert_gatewaysmart_c64.csv,DUP_GROUP_009,a7ef43313ab527f388e49a5ef60622327b017ba994d18c01c93293e3bfc92ff9,662923,data/results/MobileBERT_SST2_gateway_ablation/campaign_nlp_mobilebert_gatewaysmart_c64.csv,False,False,Canonical empirical asset
data/results/MobileBERT_SST2_gateway_ablation/campaign_nlp_mobilebert_gatewaysmart_c96.csv,DUP_GROUP_010,3199e4bed9b9e632fa5cfa87cde85fb42f91a0f16d6328fc2f9160296e2f0eb5,624304,data/results/MobileBERT_SST2_gateway_ablation/campaign_nlp_mobilebert_gatewaysmart_c96.csv,False,False,Canonical empirical asset
data/results/MobileBERT_SST2_gateway_ablation/campaign_nlp_mobilebert_gatewaystrawman_c128.csv,DUP_GROUP_011,a185e4383fc143c5b52a5bfd72362f17d104ca31238571732a3816ae309c33d2,570019,data/results/MobileBERT_SST2_gateway_ablation/campaign_nlp_mobilebert_gatewaystrawman_c128.csv,False,False,Canonical empirical asset
data/results/MobileBERT_SST2_gateway_ablation/campaign_nlp_mobilebert_gatewaystrawman_c32.csv,DUP_GROUP_012,4288a7732dff88e45511822cf03a6578e7db89637e66f9d13b0ee87e3d02655c,690070,data/results/MobileBERT_SST2_gateway_ablation/campaign_nlp_mobilebert_gatewaystrawman_c32.csv,False,False,Canonical empirical asset
data/results/MobileBERT_SST2_gateway_ablation/campaign_nlp_mobilebert_gatewaystrawman_c48.csv,DUP_GROUP_013,57185d0ffdc7a9b9a0ba9efd7a111cbf8d0f2ecb64f0db184c4a249966ccb47f,686837,data/results/MobileBERT_SST2_gateway_ablation/campaign_nlp_mobilebert_gatewaystrawman_c48.csv,False,False,Canonical empirical asset
data/results/MobileBERT_SST2_gateway_ablation/campaign_nlp_mobilebert_gatewaystrawman_c64.csv,DUP_GROUP_014,39beaed30d4beecb5ea5e731d3e72fe7ab36744476cc1ee63ee27c2276f28195,652943,data/results/MobileBERT_SST2_gateway_ablation/campaign_nlp_mobilebert_gatewaystrawman_c64.csv,False,False,Canonical empirical asset
data/results/MobileBERT_SST2_gateway_ablation/campaign_nlp_mobilebert_gatewaystrawman_c96.csv,DUP_GROUP_015,d0df3daf06dfe1ba9bf9dd04ab4e10863afe5b2034c73a9c4791b6d4dc198b15,613501,data/results/MobileBERT_SST2_gateway_ablation/campaign_nlp_mobilebert_gatewaystrawman_c96.csv,False,False,Canonical empirical asset
data/results/MobileBERT_SST2_gateway_ablation/manifest_empirical_data.json,DUP_GROUP_016,c69d83769e0475caf782cae1fac98aad5239ff8175e0ecc276328011f2e741fa,2229,data/results/MobileBERT_SST2_gateway_ablation/manifest_empirical_data.json,False,False,Canonical empirical asset
data/results/MobileBERT_SST2_gateway_ablation/README_PRODUCTION_DATA.txt,DUP_GROUP_017,d9f813bbeba9accf53b0304f5c675e5e6153719983a93b4ed229c915cb52c3d4,945,data/results/MobileBERT_SST2_gateway_ablation/README_PRODUCTION_DATA.txt,False,False,Canonical empirical asset
data/results/MobileBERT_SST2_gateway_ablation/summary_mobilebert_gateway_ablation.csv,DUP_GROUP_018,c9a6be96b085e0bbeb6ad5c45ad88b1128555da9e755990a2674d4d24fedb097,762,data/results/MobileBERT_SST2_gateway_ablation/summary_mobilebert_gateway_ablation.csv,False,False,Canonical empirical asset
data/results/MobileBERT_SST2_greypulse/benchmark_mobilebert_graypulse.json,DUP_GROUP_019,e713a799367d41b2cd05ae0e4ef5db3b80f4352e912967f9b1210d1c70bf09c2,745,data/results/MobileBERT_SST2_greypulse/benchmark_mobilebert_graypulse.json,False,False,Canonical empirical asset
data/results/MobileBERT_SST2_greypulse/campaign_nlp_mobilebert_graypulse_c128.csv,DUP_GROUP_020,f22324bbc57ccccd7dbc2de5c1ba98e0de548cae33854055a9e0f8f950e348b4,26621337,data/results/MobileBERT_SST2_greypulse/campaign_nlp_mobilebert_graypulse_c128.csv,False,False,Canonical empirical asset
data/results/MobileBERT_SST2_greypulse/campaign_nlp_mobilebert_graypulse_c32.csv,DUP_GROUP_021,6fdd97b92830e14dd47d21030fdd4df09a7da1992b02b262e1db48932f77e104,16427087,data/results/MobileBERT_SST2_greypulse/campaign_nlp_mobilebert_graypulse_c32.csv,False,False,Canonical empirical asset
data/results/MobileBERT_SST2_greypulse/campaign_nlp_mobilebert_graypulse_c48.csv,DUP_GROUP_022,948e079b1338f0f8161dfce8af71438b4e38ad1ca3226ea4dde8f722199194ca,20580551,data/results/MobileBERT_SST2_greypulse/campaign_nlp_mobilebert_graypulse_c48.csv,False,False,Canonical empirical asset
